Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
26.750774,PriceTrader,Tick,170,190,-20,3320,3318,103.38,-26.38,-66.38
26.750774,BaseAutoTrader,Tick,170,186,-16,3320,3318,66.9,11.1,-20.9
27.000887,SpreadTrader,Tick,40,40,0,3320,3318,-6.62,-63.38,-63.38
27.000887,PriceTrader,Tick,170,190,-20,3320,3318,103.38,-26.38,-66.38
27.000887,BaseAutoTrader,Tick,170,186,-16,3320,3318,66.9,11.1,-20.9
27.252559,SpreadTrader,Tick,40,40,0,3320,3318,-6.62,-63.38,-63.38
27.252559,PriceTrader,Tick,170,190,-20,3320,3318,103.38,-26.38,-66.38
27.252559,BaseAutoTrader,Tick,170,186,-16,3320,3318,66.9,11.1,-20.9
27.502662,SpreadTrader,Tick,40,40,0,3320,3319,-6.62,-63.38,-63.38
27.502662,PriceTrader,Tick,170,190,-20,3320,3319,103.38,-26.38,-46.38
27.502662,BaseAutoTrader,Tick,170,186,-16,3320,3319,66.9,11.1,-4.9
27.75316,SpreadTrader,Tick,40,40,0,3321,3319,-6.62,-63.38,-63.38
27.75316,PriceTrader,Tick,180,190,-10,3321,3319,110.02,-48.02,-68.02
27.75316,BaseAutoTrader,Tick,180,186,-6,3321,3319,73.54,-10.54,-22.54
28.002272,SpreadTrader,Tick,40,40,0,3320,3319,-6.62,-63.38,-63.38
28.002272,PriceTrader,Tick,190,190,0,3320,3319,106.7,-49.7,-49.7
28.002272,BaseAutoTrader,Tick,190,186,4,3320,3319,70.22,-12.22,-8.22
28.250328,SpreadTrader,Tick,40,40,0,3320,3319,-6.62,-63.38,-63.38
28.250328,PriceTrader,Tick,190,190,0,3320,3319,106.7,-49.7,-49.7
28.250328,BaseAutoTrader,Tick,190,186,4,3320,3319,70.22,-12.22,-8.22
28.500968,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
28.500968,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
28.500968,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
28.754836,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
28.754836,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
28.754836,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
29.003156,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
29.003156,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
29.003156,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
29.253962,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
29.253962,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
29.253962,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
29.504092,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
29.504092,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
29.504092,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
29.750089,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
29.750089,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
29.750089,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
30.001227,SpreadTrader,Tick,40,40,0,3320,3319,-6.62,-63.38,-63.38
30.001227,PriceTrader,Tick,190,200,-10,3320,3319,103.38,-41.38,-51.38
30.001227,BaseAutoTrader,Tick,190,196,-6,3320,3319,66.9,-3.9,-9.9
30.25266,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
30.25266,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
30.25266,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
30.503707,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
30.503707,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
30.503707,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
30.753531,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
30.753531,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
30.753531,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
31.004303,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
31.004303,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
31.004303,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
31.253118,SpreadTrader,Tick,40,40,0,3320,3320,-6.62,-63.38,-63.38
31.253118,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
31.253118,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
31.504848,SpreadTrader,Tick,40,58,-18,3321,3320,-12.6,-39.4,-57.4
31.504848,PriceTrader,Tick,190,200,-10,3321,3320,103.38,-41.38,-51.38
31.504848,BaseAutoTrader,Tick,190,196,-6,3321,3320,66.9,-3.9,-9.9
31.755095,SpreadTrader,Tick,40,58,-18,3321,3320,-12.6,-39.4,-57.4
31.755095,PriceTrader,Tick,190,200,-10,3321,3320,103.38,-41.38,-51.38
31.755095,BaseAutoTrader,Tick,190,196,-6,3321,3320,66.9,-3.9,-9.9
32.003551,SpreadTrader,Tick,40,58,-18,3320,3320,-12.6,-39.4,-39.4
32.003551,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
32.003551,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
32.250496,SpreadTrader,Tick,40,58,-18,3320,3320,-12.6,-39.4,-39.4
32.250496,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
32.250496,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
32.505226,SpreadTrader,Tick,40,58,-18,3320,3320,-12.6,-39.4,-39.4
32.505226,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
32.505226,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
32.750399,SpreadTrader,Tick,40,58,-18,3320,3320,-12.6,-39.4,-39.4
32.750399,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
32.750399,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
33.003936,SpreadTrader,Tick,40,58,-18,3320,3320,-12.6,-39.4,-39.4
33.003936,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
33.003936,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
33.254841,SpreadTrader,Tick,40,58,-18,3320,3320,-12.6,-39.4,-39.4
33.254841,PriceTrader,Tick,190,200,-10,3320,3320,103.38,-41.38,-41.38
33.254841,BaseAutoTrader,Tick,190,196,-6,3320,3320,66.9,-3.9,-3.9
33.503816,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
33.503816,PriceTrader,Tick,190,200,-10,3320,3319,103.38,-41.38,-51.38
33.503816,BaseAutoTrader,Tick,190,196,-6,3320,3319,66.9,-3.9,-9.9
33.750092,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
33.750092,PriceTrader,Tick,190,210,-20,3320,3319,110.02,-33.02,-53.02
33.750092,BaseAutoTrader,Tick,190,206,-16,3320,3319,73.54,4.46,-11.54
34.003665,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
34.003665,PriceTrader,Tick,190,210,-20,3320,3319,110.02,-33.02,-53.02
34.003665,BaseAutoTrader,Tick,190,206,-16,3320,3319,73.54,4.46,-11.54
34.254839,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
34.254839,PriceTrader,Tick,190,210,-20,3320,3319,110.02,-33.02,-53.02
34.254839,BaseAutoTrader,Tick,190,206,-16,3320,3319,73.54,4.46,-11.54
34.504515,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
34.504515,PriceTrader,Tick,190,210,-20,3320,3319,110.02,-33.02,-53.02
34.504515,BaseAutoTrader,Tick,190,206,-16,3320,3319,73.54,4.46,-11.54
34.756761,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
34.756761,PriceTrader,Tick,190,210,-20,3320,3319,110.02,-33.02,-53.02
34.756761,BaseAutoTrader,Tick,190,206,-16,3320,3319,73.54,4.46,-11.54
35.003168,SpreadTrader,Tick,40,58,-18,3320,3319,-12.6,-39.4,-57.4
35.003168,PriceTrader,Tick,190,210,-20,3320,3319,110.02,-33.02,-53.02
35.003168,BaseAutoTrader,Tick,190,206,-16,3320,3319,73.54,4.46,-11.54
35.253141,SpreadTrader,Tick,40,58,-18,3320,3318,-12.6,-39.4,-75.4
35.253141,PriceTrader,Tick,200,210,-10,3320,3318,106.7,-49.7,-69.7
35.253141,BaseAutoTrader,Tick,200,206,-6,3320,3318,70.22,-12.22,-24.22
35.504063,SpreadTrader,Tick,40,58,-18,3319,3318,-12.6,-39.4,-57.4
35.504063,PriceTrader,Tick,200,210,-10,3319,3318,106.7,-49.7,-59.7
35.504063,BaseAutoTrader,Tick,200,206,-6,3319,3318,70.22,-12.22,-18.22
35.752823,SpreadTrader,Tick,40,58,-18,3319,3318,-12.6,-39.4,-57.4
35.752823,PriceTrader,Tick,200,210,-10,3319,3318,106.7,-49.7,-59.7
35.752823,BaseAutoTrader,Tick,200,206,-6,3319,3318,70.22,-12.22,-18.22
36.001602,SpreadTrader,Tick,40,58,-18,3319,3318,-12.6,-39.4,-57.4
36.001602,PriceTrader,Tick,200,210,-10,3319,3318,106.7,-49.7,-59.7
36.001602,BaseAutoTrader,Tick,200,206,-6,3319,3318,70.22,-12.22,-18.22
36.254619,SpreadTrader,Tick,40,58,-18,3319,3318,-12.6,-39.4,-57.4
36.254619,PriceTrader,Tick,200,210,-10,3319,3318,106.7,-49.7,-59.7
36.254619,BaseAutoTrader,Tick,200,206,-6,3319,3318,70.22,-12.22,-18.22
36.503734,SpreadTrader,Tick,40,58,-18,3319,3319,-12.6,-39.4,-39.4
36.503734,PriceTrader,Tick,200,210,-10,3319,3319,106.7,-49.7,-49.7
36.503734,BaseAutoTrader,Tick,200,206,-6,3319,3319,70.22,-12.22,-12.22
36.75486,SpreadTrader,Tick,40,58,-18,3319,3319,-12.6,-39.4,-39.4
36.75486,PriceTrader,Tick,200,210,-10,3319,3319,106.7,-49.7,-49.7
36.75486,BaseAutoTrader,Tick,200,206,-6,3319,3319,70.22,-12.22,-12.22
37.000343,SpreadTrader,Tick,40,58,-18,3319,3319,-12.6,-39.4,-39.4
37.000343,PriceTrader,Tick,200,210,-10,3319,3319,106.7,-49.7,-49.7
37.000343,BaseAutoTrader,Tick,200,206,-6,3319,3319,70.22,-12.22,-12.22
37.251604,SpreadTrader,Tick,40,58,-18,3319,3319,-12.6,-39.4,-39.4
37.251604,PriceTrader,Tick,200,210,-10,3319,3319,106.7,-49.7,-49.7
37.251604,BaseAutoTrader,Tick,200,206,-6,3319,3319,70.22,-12.22,-12.22
37.502557,SpreadTrader,Tick,40,58,-18,3319,3319,-12.6,-39.4,-39.4
37.502557,PriceTrader,Tick,200,210,-10,3319,3319,106.7,-49.7,-49.7
37.502557,BaseAutoTrader,Tick,200,206,-6,3319,3319,70.22,-12.22,-12.22
37.753095,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
37.753095,PriceTrader,Tick,200,220,-20,3319,3318,113.34,-41.34,-61.34
37.753095,BaseAutoTrader,Tick,200,216,-16,3319,3318,76.86,-3.86,-19.86
38.003556,SpreadTrader,Tick,60,58,2,3320,3318,-19.24,-62.76,-58.76
38.003556,PriceTrader,Tick,210,220,-10,3320,3318,119.98,-62.98,-82.98
38.003556,BaseAutoTrader,Tick,210,216,-6,3320,3318,83.5,-25.5,-37.5
38.252379,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
38.252379,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
38.252379,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
38.500172,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
38.500172,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
38.500172,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
38.754258,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
38.754258,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
38.754258,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
39.005234,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
39.005234,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
39.005234,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
39.250153,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
39.250153,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
39.250153,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
39.502738,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
39.502738,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
39.502738,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
39.750126,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
39.750126,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
39.750126,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
40.002846,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
40.002846,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
40.002846,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
40.253052,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
40.253052,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
40.253052,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
40.503813,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
40.503813,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
40.503813,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
40.751509,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
40.751509,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
40.751509,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
41.003134,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
41.003134,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
41.003134,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
41.25125,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
41.25125,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
41.25125,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
41.504067,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
41.504067,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
41.504067,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
41.753962,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
41.753962,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
41.753962,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
42.00063,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
42.00063,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
42.00063,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
42.252447,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
42.252447,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
42.252447,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
42.501367,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
42.501367,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
42.501367,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
42.754683,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
42.754683,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
42.754683,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
43.000736,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
43.000736,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
43.000736,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
43.254783,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
43.254783,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
43.254783,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
43.502539,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
43.502539,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
43.502539,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
43.751295,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
43.751295,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
43.751295,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
44.003476,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
44.003476,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
44.003476,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
44.251631,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
44.251631,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
44.251631,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
44.500388,SpreadTrader,Tick,60,58,2,3319,3318,-19.24,-62.76,-60.76
44.500388,PriceTrader,Tick,210,230,-20,3319,3318,126.62,-54.62,-74.62
44.500388,BaseAutoTrader,Tick,210,226,-16,3319,3318,90.14,-17.14,-33.14
44.751319,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
44.751319,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
44.751319,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
45.00351,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
45.00351,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
45.00351,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
45.254157,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
45.254157,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
45.254157,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
45.500979,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
45.500979,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
45.500979,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
45.750831,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
45.750831,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
45.750831,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
46.005247,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
46.005247,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
46.005247,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
46.251019,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
46.251019,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
46.251019,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
46.505134,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
46.505134,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
46.505134,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
46.755251,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
46.755251,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
46.755251,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
47.001782,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
47.001782,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
47.001782,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
47.252216,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
47.252216,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
47.252216,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
47.502389,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
47.502389,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
47.502389,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
47.75083,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
47.75083,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
47.75083,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
48.002916,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
48.002916,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
48.002916,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
48.255148,SpreadTrader,Tick,60,58,2,3318,3318,-19.24,-62.76,-62.76
48.255148,PriceTrader,Tick,220,230,-10,3318,3318,123.3,-66.3,-66.3
48.255148,BaseAutoTrader,Tick,220,226,-6,3318,3318,86.82,-28.82,-28.82
48.504079,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
48.504079,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
48.504079,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
48.750982,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
48.750982,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
48.750982,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
49.004873,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
49.004873,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
49.004873,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
49.251807,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
49.251807,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
49.251807,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
49.503705,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
49.503705,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
49.503705,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
49.752965,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
49.752965,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
49.752965,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
50.003922,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
50.003922,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
50.003922,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
50.254007,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
50.254007,PriceTrader,Tick,220,230,-10,3318,3317,123.3,-66.3,-76.3
50.254007,BaseAutoTrader,Tick,220,226,-6,3318,3317,86.82,-28.82,-34.82
50.502836,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
50.502836,PriceTrader,Tick,220,234,-14,3319,3317,121.97,-58.97,-86.97
50.502836,BaseAutoTrader,Tick,220,226,-6,3319,3317,86.82,-28.82,-40.82
50.752876,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
50.752876,PriceTrader,Tick,230,234,-4,3319,3317,128.61,-80.61,-88.61
50.752876,BaseAutoTrader,Tick,220,236,-16,3319,3317,83.5,-10.5,-42.5
51.003961,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
51.003961,PriceTrader,Tick,230,234,-4,3319,3317,128.61,-80.61,-88.61
51.003961,BaseAutoTrader,Tick,230,236,-6,3319,3317,90.14,-32.14,-44.14
51.254047,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
51.254047,PriceTrader,Tick,230,234,-4,3319,3317,128.61,-80.61,-88.61
51.254047,BaseAutoTrader,Tick,230,236,-6,3319,3317,90.14,-32.14,-44.14
51.503964,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
51.503964,PriceTrader,Tick,230,234,-4,3319,3317,128.61,-80.61,-88.61
51.503964,BaseAutoTrader,Tick,230,236,-6,3319,3317,90.14,-32.14,-44.14
51.753964,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
51.753964,PriceTrader,Tick,230,234,-4,3319,3317,128.61,-80.61,-88.61
51.753964,BaseAutoTrader,Tick,230,236,-6,3319,3317,90.14,-32.14,-44.14
52.003939,SpreadTrader,Tick,60,58,2,3319,3317,-19.24,-62.76,-58.76
52.003939,PriceTrader,Tick,230,234,-4,3319,3317,128.61,-80.61,-88.61
52.003939,BaseAutoTrader,Tick,230,236,-6,3319,3317,90.14,-32.14,-44.14
52.252796,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
52.252796,PriceTrader,Tick,230,234,-4,3318,3317,128.61,-80.61,-84.61
52.252796,BaseAutoTrader,Tick,230,236,-6,3318,3317,90.14,-32.14,-38.14
52.502839,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
52.502839,PriceTrader,Tick,230,234,-4,3318,3317,128.61,-80.61,-84.61
52.502839,BaseAutoTrader,Tick,230,236,-6,3318,3317,90.14,-32.14,-38.14
52.754087,SpreadTrader,Tick,60,58,2,3318,3317,-19.24,-62.76,-60.76
52.754087,PriceTrader,Tick,230,234,-4,3318,3317,128.61,-80.61,-84.61
52.754087,BaseAutoTrader,Tick,230,236,-6,3318,3317,90.14,-32.14,-38.14
